StockCode,Description,Quantity,UnitPrice,Country,Rating
21245,GREEN POLKADOT PLATE ,1,1.69,United Kingdom,5
21244,BLUE POLKADOT PLATE ,1,1.69,United Kingdom,2
21242,RED RETROSPOT PLATE ,1,1.69,United Kingdom,3
21243,PINK  POLKADOT PLATE ,1,1.69,United Kingdom,1
22273,FELTCRAFT DOLL MOLLY,1,2.95,United Kingdom,1
22940,FELTCRAFT CHRISTMAS FAIRY,3,4.25,United Kingdom,0
22759,SET OF 3 NOTEBOOKS IN PARCEL,1,1.65,United Kingdom,3
21880,RED RETROSPOT TAPE,10,0.65,United Kingdom,1
21738,COSY SLIPPER SHOES SMALL  RED ,1,2.95,United Kingdom,2
22077,6 RIBBONS RUSTIC CHARM,1,1.65,United Kingdom,0
21448,12 DAISY PEGS IN WOOD BOX,2,1.65,United Kingdom,4
22243,5 HOOK HANGER RED MAGIC TOADSTOOL,6,1.65,United Kingdom,1
22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,2.1,United Kingdom,4
22144,CHRISTMAS CRAFT LITTLE FRIENDS,2,2.1,United Kingdom,4
21739,COSY SLIPPER SHOES SMALL GREEN,2,2.95,United Kingdom,2
22271,FELTCRAFT DOLL ROSIE,2,2.95,United Kingdom,4
22274,FELTCRAFT DOLL EMILY,2,2.95,United Kingdom,2
22751,FELTCRAFT PRINCESS OLIVIA DOLL,2,3.75,United Kingdom,3
21034,REX CASH+CARRY JUMBO SHOPPER,1,0.95,United Kingdom,4
22570,FELTCRAFT CUSHION RABBIT,3,3.75,United Kingdom,3
22569,FELTCRAFT CUSHION BUTTERFLY,2,3.75,United Kingdom,0
22902,TOTE BAG I LOVE LONDON,7,2.1,United Kingdom,4
21710,FOLDING UMBRELLA PINKWHITE POLKADOT,1,4.95,United Kingdom,3
21708,FOLDING UMBRELLA CREAM POLKADOT,1,4.95,United Kingdom,0
21711,FOLDING UMBRELLA WHITE/RED POLKADOT,1,4.95,United Kingdom,3
22179,SET 10 LIGHTS NIGHT OWL,2,6.75,United Kingdom,2
21706,FOLDING UMBRELLA RED/WHITE POLKADOT,1,4.95,United Kingdom,5
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,1,2.95,United Kingdom,4
22988,SOLDIERS EGG CUP ,6,1.25,United Kingdom,0
20750,RED RETROSPOT MINI CASES,1,7.95,United Kingdom,1
22139,,56,0.0,United Kingdom,1
22952,60 CAKE CASES VINTAGE CHRISTMAS,10,0.55,United Kingdom,5
22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,3,1.65,United Kingdom,0
22738,RIBBON REEL SNOWY VILLAGE,3,1.65,United Kingdom,4
22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,5,0.85,United Kingdom,1
35591T,TURQUOISE CHRISTMAS TREE ,2,1.25,United Kingdom,5
22186,RED STAR CARD HOLDER,5,2.95,United Kingdom,5
22695,WICKER WREATH SMALL,3,1.45,United Kingdom,0
22580,ADVENT CALENDAR GINGHAM SACK,1,5.95,United Kingdom,2
22147,FELTCRAFT BUTTERFLY HEARTS,4,1.45,United Kingdom,5
22130,PARTY CONE CHRISTMAS DECORATION ,6,0.85,United Kingdom,1
22694,WICKER STAR ,5,2.1,United Kingdom,3
21790,VINTAGE SNAP CARDS,3,0.85,United Kingdom,0
22149,FELTCRAFT 6 FLOWER FRIENDS,4,2.1,United Kingdom,5
22321,BIRD DECORATION RED RETROSPOT,12,0.85,United Kingdom,0
22594,CHRISTMAS GINGHAM TREE,5,0.85,United Kingdom,2
22593,CHRISTMAS GINGHAM STAR,4,0.85,United Kingdom,0
22595,CHRISTMAS GINGHAM HEART,6,0.85,United Kingdom,3
21986,PACK OF 12 PINK POLKADOT TISSUES,12,0.29,United Kingdom,2
22750,FELTCRAFT PRINCESS LOLA DOLL,2,3.75,United Kingdom,1
22616,PACK OF 12 LONDON TISSUES ,12,0.29,United Kingdom,0
22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,1,1.25,United Kingdom,4
22899,CHILDREN'S APRON DOLLY GIRL ,2,2.1,United Kingdom,4
22367,CHILDRENS APRON SPACEBOY DESIGN,3,1.95,United Kingdom,3
22942,CHRISTMAS LIGHTS 10 SANTAS ,3,8.5,United Kingdom,1
21976,PACK OF 60 MUSHROOM CAKE CASES,2,0.55,United Kingdom,0
22951,60 CAKE CASES DOLLY GIRL DESIGN,2,0.55,United Kingdom,3
22834,HAND WARMER BABUSHKA DESIGN,3,2.1,United Kingdom,2
21916,SET 12 RETRO WHITE CHALK STICKS,2,0.42,United Kingdom,0
22587,FELTCRAFT HAIRBAND RED AND BLUE,4,0.85,United Kingdom,3
22566,FELTCRAFT HAIRBAND PINK AND PURPLE,3,0.85,United Kingdom,2
22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,3,0.85,United Kingdom,1
22472,TV DINNER TRAY DOLLY GIRL,2,4.95,United Kingdom,0
22551,PLASTERS IN TIN SPACEBOY,3,1.65,United Kingdom,5
22554,PLASTERS IN TIN WOODLAND ANIMALS,3,1.65,United Kingdom,1
22534,MAGIC DRAWING SLATE SPACEBOY ,3,0.42,United Kingdom,4
22529,MAGIC DRAWING SLATE GO TO THE FAIR ,3,0.42,United Kingdom,1
22530,MAGIC DRAWING SLATE DOLLY GIRL ,3,0.42,United Kingdom,0
84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,3,2.95,United Kingdom,0
85049H,URBAN BLACK RIBBONS ,2,1.25,United Kingdom,3
22807,SET OF 6 T-LIGHTS TOADSTOOLS,12,2.95,United Kingdom,4
21494,ROTATING LEAVES T-LIGHT HOLDER,12,1.25,United Kingdom,3
22938,CUPCAKE LACE PAPER SET 6,12,1.95,United Kingdom,2
21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,1.25,United Kingdom,4
21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,2.95,United Kingdom,3
21718,RED METAL BEACH SPADE ,12,1.25,United Kingdom,4
21716,BOYS VINTAGE TIN SEASIDE BUCKET,8,2.55,United Kingdom,1
21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8,2.55,United Kingdom,4
22113,GREY HEART HOT WATER BOTTLE,4,3.75,United Kingdom,0
22358,KINGS CHOICE TEA CADDY ,6,2.95,United Kingdom,0
22357,KINGS CHOICE BISCUIT TIN,4,4.25,United Kingdom,2
22115,METAL SIGN EMPIRE TEA,6,2.95,United Kingdom,2
21481,FAWN BLUE HOT WATER BOTTLE,6,2.95,United Kingdom,3
22585,PACK OF 6 BIRDY GIFT TAGS,12,1.25,United Kingdom,5
21556,CERAMIC STRAWBERRY MONEY BOX,6,2.55,United Kingdom,4
22645,CERAMIC HEART FAIRY CAKE MONEY BANK,12,1.45,United Kingdom,5
22650,CERAMIC PIRATE CHEST MONEY BANK,12,1.45,United Kingdom,5
22508,DOORSTOP RETROSPOT HEART,8,3.75,United Kingdom,1
22511,RETROSPOT BABUSHKA DOORSTOP,4,3.75,United Kingdom,1
22829,SWEETHEART WIRE WALL TIDY,2,9.95,United Kingdom,4
21154,RED RETROSPOT OVEN GLOVE ,200,1.06,United Kingdom,4
17021,NAMASTE SWAGAT INCENSE,600,0.24,United Kingdom,0
22059,CERAMIC STRAWBERRY DESIGN MUG,48,1.25,United Kingdom,0
84678,CLASSICAL ROSE SMALL VASE,48,1.25,United Kingdom,4
85172,HYACINTH BULB T-LIGHT CANDLES,32,0.42,United Kingdom,0
22142,CHRISTMAS CRAFT WHITE FAIRY ,2,1.45,United Kingdom,5
21591,COSY HOUR CIGAR BOX MATCHES ,6,1.25,United Kingdom,3
22480,RED TEA TOWEL CLASSIC DESIGN,12,1.25,United Kingdom,3
22294,HEART FILIGREE DOVE  SMALL,48,1.25,United Kingdom,4
21156,RETROSPOT CHILDRENS APRON,1,1.95,United Kingdom,5
10133,COLOURING PENCILS BROWN TUBE,5,0.85,United Kingdom,4
72800E,4 IVORY DINNER CANDLES SILVER FLOCK,6,2.55,United Kingdom,2
84836,ZINC METAL HEART DECORATION,12,1.25,United Kingdom,1
20774,GREEN FERN NOTEBOOK,2,1.65,United Kingdom,3
20773,BLUE PAISLEY NOTEBOOK,2,1.65,United Kingdom,3
20777,CHRYSANTHEMUM NOTEBOOK,2,1.65,United Kingdom,5
16016,LARGE CHINESE STYLE SCISSOR,10,0.85,United Kingdom,4
16014,SMALL CHINESE STYLE SCISSOR,10,0.42,United Kingdom,4
21651,HANGING GLASS ETCHED TEALIGHT,6,1.65,United Kingdom,3
22618,COOKING SET RETROSPOT,2,9.95,United Kingdom,1
21586,KINGS CHOICE GIANT TUBE MATCHES,4,2.55,United Kingdom,1
22152,PLACE SETTING WHITE STAR,24,0.42,United Kingdom,3
84754,S/15 SILVER GLASS BAUBLES IN BAG,24,1.25,United Kingdom,4
22670,FRENCH WC SIGN BLUE METAL,12,1.25,United Kingdom,4
84849B,FAIRY SOAP SOAP HOLDER,12,1.69,United Kingdom,5
22927,GREEN GIANT GARDEN THERMOMETER,2,5.95,United Kingdom,0
22925,BLUE GIANT GARDEN THERMOMETER,2,5.95,United Kingdom,0
21259,VICTORIAN SEWING BOX SMALL ,2,5.95,United Kingdom,0
21257,VICTORIAN SEWING BOX MEDIUM,2,7.95,United Kingdom,3
21121,SET/10 RED POLKADOT PARTY CANDLES,24,1.25,United Kingdom,5
82552,WASHROOM METAL SIGN,12,1.45,United Kingdom,3
90200B,BLACK SWEETHEART BRACELET,2,4.25,United Kingdom,3
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,2,1.65,United Kingdom,5
90185C,BLACK DIAMANTE EXPANDABLE RING,2,4.25,United Kingdom,4
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,3,1.65,United Kingdom,5
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,1,1.65,United Kingdom,0
90200C,BLUE SWEETHEART BRACELET,1,4.25,United Kingdom,4
90200D,PINK SWEETHEART BRACELET,3,4.25,United Kingdom,1
90200A,PURPLE SWEETHEART BRACELET,1,4.25,United Kingdom,1
22737,RIBBON REEL CHRISTMAS PRESENT ,1,1.65,United Kingdom,2
21260,FIRST AID TIN,1,3.25,United Kingdom,5
22744,MAKE YOUR OWN MONSOON CARD KIT,2,2.95,United Kingdom,0
21985,PACK OF 12 HEARTS DESIGN TISSUES ,1,0.29,United Kingdom,3
22295,HEART FILIGREE DOVE LARGE,1,1.65,United Kingdom,5
16258A,SWIRLY CIRCULAR RUBBERS IN BAG,1,0.42,United Kingdom,0
21992,VINTAGE PAISLEY STATIONERY SET,1,2.95,United Kingdom,0
21124,SET/10 BLUE POLKADOT PARTY CANDLES,1,1.25,United Kingdom,3
22735,RIBBON REEL SOCKS AND MITTENS,2,1.65,United Kingdom,1
22945,CHRISTMAS METAL TAGS ASSORTED ,6,0.85,United Kingdom,2
21816,CHRISTMAS TREE T-LIGHT HOLDER,2,1.45,United Kingdom,3
21815,STAR  T-LIGHT HOLDER ,4,1.45,United Kingdom,1
21814,HEART T-LIGHT HOLDER ,2,1.45,United Kingdom,5
10125,MINI FUNKY DESIGN TAPES,2,0.85,United Kingdom,0
22573,STAR WOODEN CHRISTMAS DECORATION,1,0.85,United Kingdom,2
22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,1,0.85,United Kingdom,0
22603,CHRISTMAS RETROSPOT TREE WOOD,2,0.85,United Kingdom,5
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,1,1.25,United Kingdom,0
20866,BLUE ROSE FABRIC MIRROR,1,1.25,United Kingdom,3
85095,THREE CANVAS LUGGAGE TAGS,1,1.95,United Kingdom,1
22333,RETROSPOT PARTY BAG + STICKER SET,1,1.65,United Kingdom,1
21584,RETROSPOT SMALL TUBE MATCHES,1,1.65,United Kingdom,0
22731,3D CHRISTMAS STAMPS STICKERS ,2,1.25,United Kingdom,0
22956,36 FOIL HEART CAKE CASES,1,2.1,United Kingdom,0
22582,PACK OF 6 SWEETIE GIFT BOXES,1,2.55,United Kingdom,1
85231B,CINAMMON SET OF 9 T-LIGHTS,3,0.85,United Kingdom,2
85231G,ORANGE SCENTED SET/9 T-LIGHTS,5,0.85,United Kingdom,3
22082,RIBBON REEL STRIPES DESIGN ,5,1.65,United Kingdom,0
22500,SET OF 2 TINS JARDIN DE PROVENCE,2,4.95,United Kingdom,4
22742,MAKE YOUR OWN PLAYTIME CARD KIT,1,2.95,United Kingdom,3
21329,DINOSAURS  WRITING SET ,1,1.65,United Kingdom,0
21327,SKULLS WRITING SET ,1,1.65,United Kingdom,5
48173C,DOORMAT BLACK FLOCK ,1,7.95,United Kingdom,3
72818,CHRISTMAS DECOUPAGE CANDLE,1,0.85,United Kingdom,4
22312,OFFICE MUG WARMER POLKADOT,1,2.95,United Kingdom,5
21137,BLACK RECORD COVER FRAME,480,3.39,United Kingdom,3
22041,"RECORD FRAME 7"" SINGLE SIZE ",48,2.1,United Kingdom,3
20979,36 PENCILS TUBE RED RETROSPOT,16,1.25,United Kingdom,4
20977,36 PENCILS TUBE WOODLAND,16,1.25,United Kingdom,0
22571,ROCKING HORSE RED CHRISTMAS ,96,0.72,United Kingdom,3
22423,REGENCY CAKESTAND 3 TIER,16,10.95,United Kingdom,4
21621,VINTAGE UNION JACK BUNTING,1,8.5,United Kingdom,0
47563A,RETRO LONGBOARD IRONING BOARD COVER,1,3.75,United Kingdom,1
84558A,3D DOG PICTURE PLAYING CARDS,1,2.95,United Kingdom,4
21577,SAVE THE PLANET COTTON TOTE BAG,1,2.25,United Kingdom,4
22087,PAPER BUNTING WHITE LACE,1,2.95,United Kingdom,3
22651,GENTLEMAN SHIRT REPAIR KIT ,2,0.85,United Kingdom,3
22713,CARD I LOVE LONDON ,12,0.42,United Kingdom,3
21370,MIRRORED WALL ART FOXY,2,6.35,United Kingdom,2
21367,MIRRORED WALL ART GENTS,1,2.55,United Kingdom,2
22376,AIRLINE BAG VINTAGE JET SET WHITE,1,4.25,United Kingdom,5
21895,POTTING SHED SOW 'N' GROW SET,1,4.25,United Kingdom,3
22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,1,4.25,United Kingdom,0
21190,PINK HEARTS PAPER GARLAND,1,1.65,United Kingdom,5
21894,POTTING SHED SEED ENVELOPES,3,1.25,United Kingdom,3
70007,HI TEC ALPINE HAND WARMER,3,1.65,United Kingdom,5
46000M,POLYESTER FILLER PAD 45x45cm,10,1.55,United Kingdom,4
22712,CARD DOLLY GIRL ,12,0.42,United Kingdom,1
22983,CARD BILLBOARD FONT,12,0.42,United Kingdom,5
22024,RAINY LADIES BIRTHDAY CARD,12,0.42,United Kingdom,0
21488,RED WHITE SCARF  HOT WATER BOTTLE,2,3.95,United Kingdom,4
22895,SET OF 2 TEA TOWELS APPLE AND PEARS,3,2.95,United Kingdom,1
22784,LANTERN CREAM GAZEBO ,3,4.95,United Kingdom,4
21441,BLUE BIRDHOUSE DECORATION,12,0.85,United Kingdom,5
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,72,1.06,United Kingdom,4
22485,SET OF 2 WOODEN MARKET CRATES,4,12.75,United Kingdom,5
21794,CLASSIC FRENCH STYLE BASKET NATURAL,1,6.75,United Kingdom,4
20707,CRAZY DAISY HEART DECORATION,1,1.25,United Kingdom,2
22588,CARD HOLDER GINGHAM HEART,2,2.55,United Kingdom,4
21292,SMALL STRIPES CHOCOLATE GIFT BAG ,16,0.85,United Kingdom,0
22760,"TRAY, BREAKFAST IN BED",1,12.75,United Kingdom,0
22107,PIZZA PLATE IN BOX,2,3.75,United Kingdom,0
21486,PINK HEART DOTS HOT WATER BOTTLE,1,3.75,United Kingdom,1
22151,PLACE SETTING WHITE HEART,14,0.42,United Kingdom,5
22643,SET OF 4 NAPKIN CHARMS LEAVES   ,4,2.55,United Kingdom,3
22642,SET OF 4 NAPKIN CHARMS STARS   ,4,2.55,United Kingdom,2
22604,SET OF 4 NAPKIN CHARMS CUTLERY,3,2.55,United Kingdom,2
22099,CARAVAN SQUARE TISSUE BOX,2,1.25,United Kingdom,0
22653,BUTTON BOX ,1,1.95,United Kingdom,2
22906,12 MESSAGE CARDS WITH ENVELOPES,6,1.65,United Kingdom,1
22754,SMALL RED BABUSHKA NOTEBOOK ,1,0.85,United Kingdom,4
22919,HERB MARKER MINT,2,0.65,United Kingdom,3
22917,HERB MARKER ROSEMARY,1,0.65,United Kingdom,1
22920,HERB MARKER BASIL,3,0.65,United Kingdom,3
22921,HERB MARKER CHIVES ,2,0.65,United Kingdom,1
22918,HERB MARKER PARSLEY,2,0.65,United Kingdom,3
22916,HERB MARKER THYME,1,0.65,United Kingdom,2
22575,METAL MERRY CHRISTMAS WREATH,1,1.95,United Kingdom,1
21804,WHITE CHRISTMAS GARLAND STARS TREES,3,3.75,United Kingdom,2
21588,RETROSPOT GIANT TUBE MATCHES,3,2.55,United Kingdom,2
22955,36 FOIL STAR CAKE CASES ,2,2.1,United Kingdom,4
22583,PACK OF 6 HANDBAG GIFT BOXES,3,2.55,United Kingdom,3
22241,GARLAND WOODEN HAPPY EASTER,2,1.25,United Kingdom,4
22904,CALENDAR PAPER CUT DESIGN,3,2.95,United Kingdom,2
22905,CALENDAR IN SEASON DESIGN,2,2.95,United Kingdom,1
22092,BLUE PAISLEY TISSUE BOX,1,1.25,United Kingdom,5
22096,PINK PAISLEY SQUARE TISSUE BOX ,1,1.25,United Kingdom,2
21358,TOAST ITS - HAPPY BIRTHDAY,2,1.25,United Kingdom,3
21123,SET/10 IVORY POLKADOT PARTY CANDLES,1,1.25,United Kingdom,4
21427,SKULLS STORAGE BOX SMALL,2,2.1,United Kingdom,3
21930,JUMBO STORAGE BAG SKULLS,1,1.95,United Kingdom,0
20772,GARDEN PATH JOURNAL,1,2.55,United Kingdom,5
71406C,BLACK ORANGE SQUEEZER,12,0.42,United Kingdom,1
84985A,SET OF 72 GREEN PAPER DOILIES,1,1.45,United Kingdom,2
20754,RETROSPOT RED WASHING UP GLOVES,1,2.1,United Kingdom,3
84596E,SMALL LICORICE DES PINK BOWL,1,1.25,United Kingdom,3
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1,2.95,United Kingdom,4
22501,PICNIC BASKET WICKER LARGE,1,9.95,United Kingdom,2
22854,CREAM SWEETHEART EGG HOLDER,1,4.95,United Kingdom,3
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,1,3.75,United Kingdom,3
47599A,PINK PARTY BAGS,1,2.1,United Kingdom,1
47599B,BLUE PARTY BAGS ,1,2.1,United Kingdom,5
20972,PINK CREAM FELT CRAFT TRINKET BOX ,1,1.25,United Kingdom,5
21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,2.95,United Kingdom,4
21664,RIDGED GLASS STORAGE JAR CREAM LID,2,3.75,United Kingdom,3
22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,0.85,United Kingdom,2
22776,SWEETHEART CAKESTAND 3 TIER,1,9.95,United Kingdom,1
21810,CHRISTMAS HANGING STAR WITH BELL,2,1.25,United Kingdom,0
21197,MULTICOLOUR  CONFETTI IN TUBE,1,1.65,United Kingdom,0
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,1,4.25,United Kingdom,1
84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,1,12.75,United Kingdom,3
21098,CHRISTMAS TOILET ROLL,2,1.25,United Kingdom,2
21192,WHITE BELL HONEYCOMB PAPER ,3,1.65,United Kingdom,3
72800B, 4 PURPLE FLOCK DINNER CANDLES,2,2.55,United Kingdom,4
84563A,PINK & WHITE BREAKFAST TRAY,1,5.95,United Kingdom,2
47504H,ENGLISH ROSE SPIRIT LEVEL ,1,1.95,United Kingdom,1
21742,LARGE ROUND WICKER PLATTER ,1,5.95,United Kingdom,3
22481,BLACK TEA TOWEL CLASSIC DESIGN,3,1.25,United Kingdom,5
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,6,4.95,United Kingdom,4
22699,ROSES REGENCY TEACUP AND SAUCER ,6,2.95,United Kingdom,1
22217,T-LIGHT HOLDER HANGING LACE,12,1.25,United Kingdom,3
22227,HANGING HEART MIRROR DECORATION ,24,0.65,United Kingdom,0
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,6,2.95,United Kingdom,3
21107,CREAM SLICE FLANNEL PINK SPOT ,6,2.95,United Kingdom,4
22697,GREEN REGENCY TEACUP AND SAUCER,6,2.95,United Kingdom,4
21826,EIGHT PIECE DINOSAUR SET,2,1.25,United Kingdom,0
22548,HEADS AND TAILS SPORTING FUN,1,1.25,United Kingdom,1
17164B,ASS COL SMALL SAND GECKO P'WEIGHT,2,0.42,United Kingdom,2
22429,ENAMEL MEASURING JUG CREAM,1,4.25,United Kingdom,1
20974,12 PENCILS SMALL TUBE SKULL,3,0.65,United Kingdom,5
20973,12 PENCIL SMALL TUBE WOODLAND,2,0.65,United Kingdom,4
15044B,BLUE PAPER PARASOL ,1,2.95,United Kingdom,1
21135,VICTORIAN  METAL POSTCARD SPRING,16,1.69,United Kingdom,4
22173,METAL 4 HOOK HANGER FRENCH CHATEAU,16,2.95,United Kingdom,2
22626,BLACK KITCHEN SCALES,2,8.5,United Kingdom,5
22625,RED KITCHEN SCALES,6,8.5,United Kingdom,5
22624,IVORY KITCHEN SCALES,6,8.5,United Kingdom,2
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,0.85,Germany,1
22244,3 HOOK HANGER MAGIC GARDEN,12,1.95,Germany,4
47421,ASSORTED COLOUR LIZARD SUCTION HOOK,24,0.42,Germany,1
20712,JUMBO BAG WOODLAND ANIMALS,10,1.95,Germany,0
22973,CHILDREN'S CIRCUS PARADE MUG,12,1.65,Germany,0
84569B,PACK 3 FIRE ENGINE/CAR PATCHES,12,1.25,Germany,5
22815,CARD PSYCHEDELIC APPLES,12,0.42,United Kingdom,4
85114B,IVORY ENCHANTED FOREST PLACEMAT,1,1.65,United Kingdom,3
22584,PACK OF 6 PANNETONE GIFT BOXES,2,2.55,United Kingdom,3
22454,MEASURING TAPE BABUSHKA RED,1,2.95,United Kingdom,5
85114C,RED ENCHANTED FOREST PLACEMAT,1,1.65,United Kingdom,3
22974,CHILDRENS DOLLY GIRL MUG,2,1.65,United Kingdom,0
21452,TOADSTOOL MONEY BOX,2,2.95,United Kingdom,1
22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,1,2.95,United Kingdom,1
22911,PAPER CHAIN KIT LONDON,1,2.95,United Kingdom,3
22453,MEASURING TAPE BABUSHKA BLUE,1,2.95,United Kingdom,0
22445,PENCIL CASE LIFE IS BEAUTIFUL,4,2.95,United Kingdom,0
22607,WOODEN ROUNDERS GARDEN SET ,1,9.95,United Kingdom,1
22635,CHILDS BREAKFAST SET DOLLY GIRL ,1,9.95,United Kingdom,2
22634,CHILDS BREAKFAST SET SPACEBOY ,1,9.95,United Kingdom,2
22222,CAKE PLATE LOVEBIRD WHITE,3,4.95,United Kingdom,1
22947,WOODEN ADVENT CALENDAR RED,2,16.95,United Kingdom,1
22187,GREEN CHRISTMAS TREE CARD HOLDER,4,4.25,United Kingdom,4
22164,STRING OF STARS CARD HOLDER,6,2.95,United Kingdom,3
72598,SET/12 TAPER CANDLES,12,0.85,United Kingdom,0
22627,MINT KITCHEN SCALES,2,8.5,United Kingdom,3
22487,WHITE WOOD GARDEN PLANT LADDER,2,9.95,United Kingdom,5
22360,GLASS JAR ENGLISH CONFECTIONERY,2,2.95,United Kingdom,2
22364,GLASS JAR DIGESTIVE BISCUITS,1,2.95,United Kingdom,5
21657,MILK BOTTLE WITH GLASS STOPPER ,1,6.95,United Kingdom,4
22120,WELCOME  WOODEN BLOCK LETTERS,1,9.95,United Kingdom,1
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,1,2.95,United Kingdom,0
21625,VINTAGE UNION JACK APRON,1,6.95,United Kingdom,1
22097,SWALLOW SQUARE TISSUE BOX,1,1.25,United Kingdom,4
21179,NO JUNK MAIL METAL SIGN,1,1.25,United Kingdom,1
22185,SLATE TILE NATURAL HANGING,4,1.65,United Kingdom,5
21662,VINTAGE GLASS COFFEE CADDY,1,5.95,United Kingdom,0
85104,SILVER GLASS T-LIGHT SET,8,2.95,United Kingdom,0
21654,RIDGED GLASS FINGER BOWL,6,1.45,United Kingdom,3
21658,GLASS  BEURRE DISH,1,3.95,United Kingdom,1
21519,GIN & TONIC DIET GREETING CARD ,24,0.42,United Kingdom,1
22819,"BIRTHDAY CARD, RETRO SPOT",24,0.42,United Kingdom,2
22704,WRAP RED APPLES ,25,0.42,United Kingdom,4
21498,RED RETROSPOT WRAP ,25,0.42,United Kingdom,4
22049,WRAP CHRISTMAS SCREEN PRINT,25,0.42,United Kingdom,0
21497,FANCY FONTS BIRTHDAY WRAP,25,0.42,United Kingdom,5
21333,CLASSIC WHITE FRAME,12,2.95,United Kingdom,5
22194,BLACK DINER WALL CLOCK,2,8.5,United Kingdom,5
22688,DOORMAT PEACE ON EARTH BLUE,4,7.95,United Kingdom,3
84692,BOX OF 24 COCKTAIL PARASOLS,50,0.42,Norway,3
22444,GROW YOUR OWN PLANT IN A CAN ,96,1.06,Norway,5
22555,PLASTERS IN TIN STRONGMAN,36,1.65,Norway,1
22547,MINI JIGSAW DINOSAUR ,24,0.42,Norway,5
22543,MINI JIGSAW BAKE A CAKE ,24,0.42,Norway,3
22539,MINI JIGSAW DOLLY GIRL,24,0.42,Norway,2
22561,WOODEN SCHOOL COLOURING SET,24,1.65,Norway,4
22489,PACK OF 12 TRADITIONAL CRAYONS,24,0.42,Norway,4
22814,CARD PARTY GAMES ,12,0.42,Norway,2
21520,BOOZE & WOMEN GREETING CARD ,12,0.42,Norway,0
21982,PACK OF 12 SUKI TISSUES ,48,0.29,Norway,2
21981,PACK OF 12 WOODLAND TISSUES ,48,0.29,Norway,3
21967,PACK OF 12 SKULL TISSUES,48,0.29,Norway,2
22615,PACK OF 12 CIRCUS PARADE TISSUES ,48,0.29,Norway,4
22614,PACK OF 12 SPACEBOY TISSUES,48,0.29,Norway,3
22095,LADS ONLY TISSUE BOX,12,1.25,Norway,3
22094,RED RETROSPOT TISSUE BOX,12,1.25,Norway,3
22966,GINGERBREAD MAN COOKIE CUTTER,24,1.25,Norway,0
21874,GIN AND TONIC MUG,24,1.25,Norway,0
21873,IF YOU CAN'T STAND THE HEAT MUG,24,1.25,Norway,0
21870,I CAN ONLY PLEASE ONE PERSON MUG,24,1.25,Norway,4
84050,PINK HEART SHAPE EGG FRYING PAN,72,1.25,Norway,3
22315,200 RED + WHITE BENDY STRAWS,12,1.25,Norway,0
22667,RECIPE BOX RETROSPOT ,12,2.95,Norway,5
22666,RECIPE BOX PANTRY YELLOW DESIGN,12,2.95,Norway,3
22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,12,2.95,Norway,0
22567,20 DOLLY PEGS RETROSPOT,24,1.25,Norway,4
82600,NO SINGING METAL SIGN,24,2.1,Norway,5
22842,BISCUIT TIN VINTAGE RED,6,6.75,Norway,0
22494,EMERGENCY FIRST AID TIN ,24,1.25,Norway,4
22740,POLKADOT PEN,48,0.85,United Kingdom,2
22825,DECORATIVE PLANT POT WITH FRIEZE,2,7.95,United Kingdom,0
22680,FRENCH BLUE METAL DOOR SIGN 5,20,1.25,United Kingdom,1
22797,CHEST OF DRAWERS GINGHAM HEART ,3,16.95,United Kingdom,1
21843,RED RETROSPOT CAKE STAND,1,10.95,United Kingdom,2
22118,JOY WOODEN BLOCK LETTERS,3,4.95,United Kingdom,5
22121,NOEL WOODEN BLOCK LETTERS ,3,5.95,United Kingdom,0
22119,PEACE WOODEN BLOCK LETTERS,3,6.95,United Kingdom,3
22311,OFFICE MUG WARMER BLACK+SILVER ,6,2.95,United Kingdom,3
72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,12,1.25,United Kingdom,1
